,model,dataset,dataset_type,experiment,iteration,experiment_method,data_quality_dimension,data_quality_dimension_percentage,loss,categorical_accuracy,categorical_crossentropy,top_3_accuracy,top_5_accuracy,precision,recall,auc,f1_score,effective_epochs,used_data_size,actual_data_percentage_used,original_data_size,data_type,num_classes,model_type,datapoint_w,datapoint_h,dimensions,emissions_kg,duration,n_parameters,project_id,ready
50,MLP,DistalPhalanxOutlineCorrect,time_series,e11,1,uniform,completeness,0.5,0.6330448985099792,0.6557971239089966,0.6330448985099792,1.0,1.0,0.6557971239089966,0.6557971239089966,0.7135318517684937,0.6557971239089966,2000,299,0.4983333333333333,600,Image,2,SIMPLE_MLP,80,1,1,0.0012683985105816,262.9965689182281,542502,c1f16d3c-efa0-41a9-9240-fefe7bedaa60,True
51,MLP,DistalPhalanxOutlineCorrect,time_series,e11,1,uniform,completeness,0.4,0.6698331236839294,0.5833333134651184,0.6698331236839294,1.0,1.0,0.5833333134651184,0.5833333134651184,0.6935124397277832,0.5833333134651184,271,246,0.41,600,Image,2,SIMPLE_MLP,80,1,1,0.000132856896,27.670952558517456,542502,48b929c8-5ae2-4dcb-9bca-9165b95b87de,True
52,MLP,DistalPhalanxOutlineCorrect,time_series,e11,1,uniform,completeness,0.3,0.6749116778373718,0.6123188138008118,0.6749116778373718,1.0,1.0,0.6123188138008118,0.6123188138008118,0.653959333896637,0.6123188138008118,2000,195,0.325,600,Image,2,SIMPLE_MLP,80,1,1,0.000976263342403,202.9855568408966,542502,3da26426-4b34-4430-9d94-b4e185d5e529,True
53,MLP,DistalPhalanxOutlineCorrect,time_series,e11,1,uniform,completeness,0.2,0.6394124031066895,0.6304348111152649,0.6394124031066895,1.0,1.0,0.6304348111152649,0.6304348111152649,0.6995248198509216,0.6304348111152649,2000,128,0.2133333333333333,600,Image,2,SIMPLE_MLP,80,1,1,0.0007719882812273,159.9695873260498,542502,d7c41ee2-ec3c-4c66-9f79-bc4fbdac92ff,True
73,MLP,DistalPhalanxOutlineCorrect,time_series,e11,2,uniform,completeness,1.0,0.6184983253479004,0.6739130616188049,0.6184983253479004,1.0,1.0,0.6739130616188049,0.6739130616188049,0.752625584602356,0.6739130616188049,2000,600,1.0,600,Image,2,SIMPLE_MLP,80,1,1,0.0019608314707004,443.0749053955078,542502,46611640-347f-4908-aadd-71f90307f915,True
74,MLP,DistalPhalanxOutlineCorrect,time_series,e11,2,uniform,completeness,0.9,0.6254760026931763,0.6811594367027283,0.6254760026931763,1.0,1.0,0.6811594367027283,0.6811594367027283,0.7427536845207214,0.6811594367027283,2000,538,0.8966666666666666,600,Image,2,SIMPLE_MLP,80,1,1,0.0019537626685512,442.99303102493286,542502,2d3e6fbb-2d57-4533-8832-ff030b25d6db,True
75,MLP,DistalPhalanxOutlineCorrect,time_series,e11,2,uniform,completeness,0.8,0.6242932677268982,0.6666666865348816,0.6242932677268982,1.0,1.0,0.6666666865348816,0.6666666865348816,0.7439088225364685,0.6666666865348816,2000,487,0.8116666666666666,600,Image,2,SIMPLE_MLP,80,1,1,0.0015712262078812,355.7008571624756,542502,b7ce0134-3e34-4c63-8087-e32ad3083729,True
76,MLP,DistalPhalanxOutlineCorrect,time_series,e11,2,uniform,completeness,0.7,0.6225234270095825,0.6666666865348816,0.6225234270095825,1.0,1.0,0.6666666865348816,0.6666666865348816,0.7266133427619934,0.6666666865348816,2000,410,0.6833333333333333,600,Image,2,SIMPLE_MLP,80,1,1,0.0014256993048097,322.9811706542969,542502,58a3d59b-fab2-44dc-8601-f2eba6038f81,True
77,MLP,DistalPhalanxOutlineCorrect,time_series,e11,2,uniform,completeness,0.6,0.6339744925498962,0.6413043737411499,0.6339744925498962,1.0,1.0,0.6413043737411499,0.6413043737411499,0.7234562039375305,0.6413043737411499,2000,355,0.5916666666666667,600,Image,2,SIMPLE_MLP,80,1,1,0.0012154263817304,275.2622666358948,542502,d76274dd-9b49-4d75-8bc6-3651463f6267,True
78,MLP,DistalPhalanxOutlineCorrect,time_series,e11,2,uniform,completeness,0.5,0.6211304068565369,0.6449275612831116,0.6211304068565369,1.0,1.0,0.6449275612831116,0.6449275612831116,0.7224584817886353,0.6449275612831116,2000,304,0.5066666666666667,600,Image,2,SIMPLE_MLP,80,1,1,0.0010779832195721,244.10618019104004,542502,2ceebb5e-155b-4d1c-adbe-9d607efb6c41,True
79,MLP,DistalPhalanxOutlineCorrect,time_series,e11,2,uniform,completeness,0.4,0.625970721244812,0.6557971239089966,0.625970721244812,1.0,1.0,0.6557971239089966,0.6557971239089966,0.7181592583656311,0.6557971239089966,2000,228,0.38,600,Image,2,SIMPLE_MLP,80,1,1,0.0008956299389749,202.9877157211304,542502,4b5d2f03-204e-40df-8300-4d27f8c763b1,True
80,MLP,DistalPhalanxOutlineCorrect,time_series,e11,2,uniform,completeness,0.3,0.6725842952728271,0.5833333134651184,0.6725842952728271,1.0,1.0,0.5833333134651184,0.5833333134651184,0.6757115125656128,0.5833333134651184,524,182,0.3033333333333333,600,Image,2,SIMPLE_MLP,80,1,1,0.000217208795326,49.20205879211426,542502,e6395477-ad48-42f6-b58f-55a9b5c90599,True
81,MLP,DistalPhalanxOutlineCorrect,time_series,e11,2,uniform,completeness,0.2,0.646018385887146,0.6304348111152649,0.646018385887146,1.0,1.0,0.6304348111152649,0.6304348111152649,0.6938406229019165,0.6304348111152649,2000,126,0.21,600,Image,2,SIMPLE_MLP,80,1,1,0.0007509306890294,171.06187748908997,542502,da6eabe7-2b38-403f-ad48-07c79d829ed5,True
100,MLP,DistalPhalanxOutlineCorrect,time_series,e11,3,uniform,completeness,1.0,0.6413790583610535,0.6739130616188049,0.6413790583610535,1.0,1.0,0.6739130616188049,0.6739130616188049,0.7407189011573792,0.6739130616188049,2000,600,1.0,600,Image,2,SIMPLE_MLP,80,1,1,0.0019593353625843,443.00897455215454,542502,f36f7f60-0113-4843-a361-5595a3b2d1f8,True
101,MLP,DistalPhalanxOutlineCorrect,time_series,e11,3,uniform,completeness,0.9,0.62939453125,0.6666666865348816,0.62939453125,1.0,1.0,0.6666666865348816,0.6666666865348816,0.7477617263793945,0.6666666865348816,2000,530,0.8833333333333333,600,Image,2,SIMPLE_MLP,80,1,1,0.0017178868868486,388.76235151290894,542502,52027b85-256e-47fc-93bc-20940c28a4ee,True
102,MLP,DistalPhalanxOutlineCorrect,time_series,e11,3,uniform,completeness,0.8,0.6517420411109924,0.6702898740768433,0.6517420411109924,1.0,1.0,0.6702898740768433,0.6702898740768433,0.7357172966003418,0.6702898740768433,2000,485,0.8083333333333333,600,Image,2,SIMPLE_MLP,80,1,1,0.0016890936776298,383.0471827983856,542502,7da32d80-259f-482f-93ee-50fc0d943135,True
103,MLP,DistalPhalanxOutlineCorrect,time_series,e11,3,uniform,completeness,0.7,0.6167951226234436,0.6884058117866516,0.6167951226234436,1.0,1.0,0.6884058117866516,0.6884058117866516,0.7431999444961548,0.6884058117866516,2000,433,0.7216666666666667,600,Image,2,SIMPLE_MLP,80,1,1,0.0014633132485457,331.0728533267975,542502,eee5196b-930b-4827-b690-ae67e9ef4559,True
121,MLP,DistalPhalanxOutlineCorrect,time_series,e11,4,uniform,completeness,1.0,0.6315692663192749,0.6739130616188049,0.6315692663192749,1.0,1.0,0.6739130616188049,0.6739130616188049,0.7456678748130798,0.6739130616188049,2000,600,1.0,600,Image,2,SIMPLE_MLP,80,1,1,0.0021504794872156,443.625691652298,542502,38af4c9b-bd2c-4379-a220-b511fa0d7796,True
122,MLP,DistalPhalanxOutlineCorrect,time_series,e11,4,uniform,completeness,0.9,0.6149691343307495,0.6775362491607666,0.6149691343307495,1.0,1.0,0.6775362491607666,0.6775362491607666,0.7487922310829163,0.6775362491607666,2000,539,0.8983333333333333,600,Image,2,SIMPLE_MLP,80,1,1,0.0019192097816192,403.365745306015,542502,e72e8def-508b-4ca4-99c7-6dc8951807dc,True
123,MLP,DistalPhalanxOutlineCorrect,time_series,e11,4,uniform,completeness,0.8,0.7086419463157654,0.5833333134651184,0.7086419463157654,1.0,1.0,0.5833333134651184,0.5833333134651184,0.5961064100265503,0.5833333134651184,241,483,0.805,600,Image,2,SIMPLE_MLP,80,1,1,0.0002384530792092,50.32728123664856,542502,960b4a5a-99fd-44f9-b5db-398309260423,True
124,MLP,DistalPhalanxOutlineCorrect,time_series,e11,4,uniform,completeness,0.7,0.6294612884521484,0.6666666865348816,0.6294612884521484,1.0,1.0,0.6666666865348816,0.6666666865348816,0.7382705807685852,0.6666666865348816,2000,415,0.6916666666666667,600,Image,2,SIMPLE_MLP,80,1,1,0.0015213295101483,323.07592272758484,542502,558b3ee0-84b9-4900-95e7-91e685a3f98d,True
125,MLP,DistalPhalanxOutlineCorrect,time_series,e11,3,uniform,completeness,0.6,0.6052826046943665,0.6630434989929199,0.6052826046943665,1.0,1.0,0.6630434989929199,0.6630434989929199,0.737056314945221,0.6630434989929199,2000,369,0.615,600,Image,2,SIMPLE_MLP,80,1,1,0.0015160391678359,323.56208300590515,542502,9b550bf1-1b8d-43f8-bfb9-55f2cbfbf958,True
126,MLP,DistalPhalanxOutlineCorrect,time_series,e11,3,uniform,completeness,0.5,0.6450878977775574,0.6376811861991882,0.6450878977775574,1.0,1.0,0.6376811861991882,0.6376811861991882,0.7007718682289124,0.6376811861991882,2000,306,0.51,600,Image,2,SIMPLE_MLP,80,1,1,0.0012540559702205,263.04787278175354,542502,935c21af-23e1-4f78-89bc-5db9110d99a4,True
127,MLP,DistalPhalanxOutlineCorrect,time_series,e11,3,uniform,completeness,0.4,0.6575550436973572,0.6231883764266968,0.6575550436973572,1.0,1.0,0.6231883764266968,0.6231883764266968,0.7174831628799438,0.6231883764266968,2000,238,0.3966666666666666,600,Image,2,SIMPLE_MLP,80,1,1,0.0012573846849441,263.07562708854675,542502,3fd58773-ed09-488f-8a2c-579f9119314b,True
128,MLP,DistalPhalanxOutlineCorrect,time_series,e11,3,uniform,completeness,0.3,0.6385066509246826,0.6304348111152649,0.6385066509246826,1.0,1.0,0.6304348111152649,0.6304348111152649,0.6991309523582458,0.6304348111152649,2000,189,0.315,600,Image,2,SIMPLE_MLP,80,1,1,0.0009658632336832,203.03113508224487,542502,f2009fdb-2932-4170-84be-8e9f74a7392f,True
129,MLP,DistalPhalanxOutlineCorrect,time_series,e11,3,uniform,completeness,0.2,0.6280902624130249,0.6521739363670349,0.6280902624130249,1.0,1.0,0.6521739363670349,0.6521739363670349,0.7066661715507507,0.6521739363670349,2000,120,0.2,600,Image,2,SIMPLE_MLP,80,1,1,0.000938473946236,203.51329159736636,542502,80b49102-4c2d-4279-8f6a-e5ced070a40c,True
130,MLP,DistalPhalanxOutlineCorrect,time_series,e11,4,uniform,completeness,0.6,0.6282735466957092,0.6739130616188049,0.6282735466957092,1.0,1.0,0.6739130616188049,0.6739130616188049,0.7370694279670715,0.6739130616188049,2000,369,0.615,600,Image,2,SIMPLE_MLP,80,1,1,0.0014798785415331,323.1227774620056,542502,a340b270-c171-4a42-aa48-24d5aea83e98,True
131,MLP,DistalPhalanxOutlineCorrect,time_series,e11,4,uniform,completeness,0.5,0.6164255738258362,0.6521739363670349,0.6164255738258362,1.0,1.0,0.6521739363670349,0.6521739363670349,0.7265215516090393,0.6521739363670349,2000,289,0.4816666666666667,600,Image,2,SIMPLE_MLP,80,1,1,0.0012250936428693,263.0599718093872,542502,29a81e9b-be0c-4597-97cd-e6c31b5d76b2,True
132,MLP,DistalPhalanxOutlineCorrect,time_series,e11,4,uniform,completeness,0.4,0.6668623089790344,0.5869565010070801,0.6668623089790344,1.0,1.0,0.5869565010070801,0.5869565010070801,0.6773523688316345,0.5869565010070801,434,227,0.3783333333333333,600,Image,2,SIMPLE_MLP,80,1,1,0.0002157661517067,46.2665433883667,542502,722c2e7b-d9eb-4f5e-bdf8-2483ed77e03e,True
133,MLP,DistalPhalanxOutlineCorrect,time_series,e11,4,uniform,completeness,0.3,0.6403201818466187,0.6231883764266968,0.6403201818466187,1.0,1.0,0.6231883764266968,0.6231883764266968,0.7128360271453857,0.6231883764266968,2000,176,0.2933333333333333,600,Image,2,SIMPLE_MLP,80,1,1,0.0008497010542806,182.44447302818295,542502,103d2f78-a1e2-45d4-86b8-5e41404eaf6c,True
134,MLP,DistalPhalanxOutlineCorrect,time_series,e11,4,uniform,completeness,0.2,0.6457823514938354,0.6050724387168884,0.6457823514938354,1.0,1.0,0.6050724387168884,0.6050724387168884,0.7148511409759521,0.6050724387168884,2000,125,0.2083333333333333,600,Image,2,SIMPLE_MLP,80,1,1,0.0009055426184877,190.96583127975464,542502,7af06494-cd18-4a4c-a486-1ffff5dcd832,True
0,FCN,DistalPhalanxTW,time_series,e11,0,uniform,completeness,1.0,0.7440503835678101,0.7338129281997681,0.7440503835678101,0.9784172773361206,1.0,0.7943925261497498,0.6115108132362366,0.94425231218338,0.7338129281997681,326,400,1.0,400,Image,6,SIMPLE_CNN,80,1,1,0.000371282231986,74.28137826919556,266502,7b96a870-5b7f-4227-a8e2-c8a8cbd0778f,True
1,FCN,DistalPhalanxTW,time_series,e11,0,uniform,completeness,0.9,0.7594025135040283,0.7194244861602783,0.7594025135040283,0.971222996711731,1.0,0.7818182110786438,0.6187050342559814,0.9416075348854064,0.7194244265556335,292,362,0.905,400,Image,6,SIMPLE_CNN,80,1,1,0.0003101501968869,62.96825194358826,266502,9ab434f5-3d1f-425e-b668-bf7e5ed09e8c,True
2,FCN,DistalPhalanxTW,time_series,e11,0,uniform,completeness,0.8,0.7139395475387573,0.7266187071800232,0.7139395475387573,0.9784172773361206,0.9928057789802552,0.7711864113807678,0.6546762585639954,0.947865068912506,0.7266187071800232,353,309,0.7725,400,Image,6,SIMPLE_CNN,80,1,1,0.000332419252841,65.16675734519958,266502,292c0c3f-53d1-48c4-85b5-76c55e5238fa,True
3,FCN,DistalPhalanxTW,time_series,e11,0,uniform,completeness,0.7,0.818336009979248,0.6834532618522644,0.818336009979248,0.971222996711731,1.0,0.7435897588729858,0.6258992552757263,0.9322136044502258,0.6834532618522644,328,292,0.73,400,Image,6,SIMPLE_CNN,80,1,1,0.0003026203978205,60.95485782623291,266502,31f16154-1271-4572-b1ad-fa8cf1dd2ffb,True
4,FCN,DistalPhalanxTW,time_series,e11,0,uniform,completeness,0.6,0.9317060708999634,0.6690647602081299,0.9317060708999634,0.935251772403717,1.0,0.7200000286102295,0.6474820375442505,0.9196106791496276,0.6690647602081299,301,247,0.6175,400,Image,6,SIMPLE_CNN,80,1,1,0.0002549932831489,51.03475451469421,266502,30f14338-d100-410b-ad28-ddd7fafeb0cb,True
5,FCN,DistalPhalanxTW,time_series,e11,0,uniform,completeness,0.5,0.8781653642654419,0.6906474828720093,0.8781653642654419,0.9784172773361206,1.0,0.7076923251152039,0.6618704795837402,0.9355725049972534,0.6906474828720093,431,206,0.515,400,Image,6,SIMPLE_CNN,80,1,1,0.0002936433423066,59.24692702293396,266502,1e2c6a2c-837e-48cb-941c-b36429c0ff10,True
6,FCN,DistalPhalanxTW,time_series,e11,0,uniform,completeness,0.4,0.8789768218994141,0.6618704795837402,0.8789768218994141,0.935251772403717,1.0,0.7542372941970825,0.6402877569198608,0.9236737489700316,0.6618704795837402,305,153,0.3825,400,Image,6,SIMPLE_CNN,80,1,1,0.000193987818389,38.43228816986084,266502,a9b1b004-6c38-4c03-a0f3-d574e08ea58c,True
7,FCN,DistalPhalanxTW,time_series,e11,0,uniform,completeness,0.3,3.5458481311798096,0.5467625856399536,3.5458481311798096,0.8633093237876892,0.964028775691986,0.55474454164505,0.5467625856399536,0.7957248091697693,0.5467625856399536,470,109,0.2725,400,Image,6,SIMPLE_CNN,80,1,1,0.0002886476196851,58.07262372970581,266502,126fd92e-7149-4a58-98a2-16ba08ecadc7,True
8,FCN,DistalPhalanxTW,time_series,e11,0,uniform,completeness,0.2,2.1713006496429443,0.6402877569198608,2.1713006496429443,0.9136690497398376,0.9856114983558656,0.6449275612831116,0.6402877569198608,0.8510636687278748,0.6402877569198608,533,72,0.18,400,Image,6,SIMPLE_CNN,80,1,1,0.0003159188726385,64.06914830207825,266502,d6f0a432-d7f3-4630-a864-58604c2db7b1,True
27,FCN,DistalPhalanxTW,time_series,e11,1,uniform,completeness,1.0,0.7392964959144592,0.6762589812278748,0.7392964959144592,0.964028775691986,1.0,0.7920792102813721,0.5755395889282227,0.9445785880088806,0.6762589812278748,308,400,1.0,400,Image,6,SIMPLE_CNN,80,1,1,0.0003901784356199,76.89434933662415,266502,0b1cd5bc-38e6-40cc-8f6d-0fd5555fa8a4,True
28,FCN,DistalPhalanxTW,time_series,e11,1,uniform,completeness,0.9,0.7522965669631958,0.6762589812278748,0.7522965669631958,0.9856114983558656,1.0,0.7394958138465881,0.633093535900116,0.9436779022216796,0.6762589812278748,311,364,0.91,400,Image,6,SIMPLE_CNN,80,1,1,0.0003395767751462,67.69080662727356,266502,d22f2894-689d-498e-b41b-b5a5239351c1,True
29,FCN,DistalPhalanxTW,time_series,e11,1,uniform,completeness,0.8,0.7832688689231873,0.6762589812278748,0.7832688689231873,0.971222996711731,1.0,0.7295082211494446,0.6402877569198608,0.94060879945755,0.6762589812278748,303,335,0.8375,400,Image,6,SIMPLE_CNN,80,1,1,0.0003107316467471,61.28642654418945,266502,3fb86b3c-20c3-44a3-91a5-e04635980887,True
30,FCN,DistalPhalanxTW,time_series,e11,1,uniform,completeness,0.7,0.7828022837638855,0.7122302055358887,0.7828022837638855,0.971222996711731,1.0,0.7377049326896667,0.6474820375442505,0.9416852593421936,0.7122302055358887,370,262,0.655,400,Image,6,SIMPLE_CNN,80,1,1,0.0003063800838144,60.06460618972778,266502,e8f9e284-22c7-4220-a453-90b976c2cc3f,True
31,FCN,DistalPhalanxTW,time_series,e11,1,uniform,completeness,0.6,0.7979316711425781,0.6906474828720093,0.7979316711425781,0.9856114983558656,1.0,0.7310924530029297,0.6258992552757263,0.9352362751960754,0.6906474828720093,286,256,0.64,400,Image,6,SIMPLE_CNN,80,1,1,0.0002357311711837,47.04369854927063,266502,fc40b6db-8e5f-4d56-bf9b-1e6c176eddfa,True
32,FCN,DistalPhalanxTW,time_series,e11,1,uniform,completeness,0.5,0.874994158744812,0.6258992552757263,0.874994158744812,0.964028775691986,1.0,0.7752808928489685,0.4964028894901275,0.9200040698051452,0.6258992552757263,305,210,0.525,400,Image,6,SIMPLE_CNN,80,1,1,0.0002127598304506,42.97207856178284,266502,4a249656-81e1-4b39-90a5-732f03ff1c89,True
33,FCN,DistalPhalanxTW,time_series,e11,1,uniform,completeness,0.4,1.0258371829986572,0.6546762585639954,1.0258371829986572,0.935251772403717,1.0,0.6554622054100037,0.5611510872840881,0.9102219939231871,0.6546762585639954,358,169,0.4225,400,Image,6,SIMPLE_CNN,80,1,1,0.000225782956567,44.85366153717041,266502,adc1970d-5f18-4c18-a305-c8b805d2913e,True
34,FCN,DistalPhalanxTW,time_series,e11,1,uniform,completeness,0.3,1.221646070480347,0.6043165326118469,1.221646070480347,0.9568345546722412,0.9928057789802552,0.6212121248245239,0.5899280309677124,0.8916566967964172,0.6043165326118469,328,111,0.2775,400,Image,6,SIMPLE_CNN,80,1,1,0.0001905091950596,38.046993017196655,266502,ab97c775-aff4-4fa1-ad9b-8dfb300e867d,True
35,FCN,DistalPhalanxTW,time_series,e11,1,uniform,completeness,0.2,1.0546256303787231,0.6043165326118469,1.0546256303787231,0.935251772403717,0.9856114983558656,0.6666666865348816,0.5035971403121948,0.8894984722137451,0.6043165326118469,309,81,0.2025,400,Image,6,SIMPLE_CNN,80,1,1,0.0001679287420012,34.159385442733765,266502,40940bbc-d535-4a0f-966e-2d41cf8fab88,True
54,FCN,DistalPhalanxTW,time_series,e11,2,uniform,completeness,1.0,0.7390043139457703,0.7122302055358887,0.7390043139457703,0.9784172773361206,1.0,0.7876105904579163,0.6402877569198608,0.9438331723213196,0.7122302055358887,344,400,1.0,400,Image,6,SIMPLE_CNN,80,1,1,0.000394356957094,77.53588199615479,266502,ecf6b590-5dc3-4203-b15d-e73b7ebe0ab5,True
55,FCN,DistalPhalanxTW,time_series,e11,2,uniform,completeness,0.9,0.769673764705658,0.6906474828720093,0.769673764705658,0.971222996711731,1.0,0.7264957427978516,0.6115108132362366,0.9389110207557678,0.6906474828720093,275,368,0.92,400,Image,6,SIMPLE_CNN,80,1,1,0.0003015374234643,59.22456049919128,266502,e19e7bf0-aafc-4c64-a3fc-5783b2926ce3,True
56,FCN,DistalPhalanxTW,time_series,e11,2,uniform,completeness,0.8,0.7433599829673767,0.6834532618522644,0.7433599829673767,0.971222996711731,1.0,0.7657657861709595,0.6115108132362366,0.9446405172348022,0.6834532618522644,311,319,0.7975,400,Image,6,SIMPLE_CNN,80,1,1,0.0003000578510978,58.483057260513306,266502,db985ead-29b3-43a8-ab61-c5510191911c,True
57,FCN,DistalPhalanxTW,time_series,e11,2,uniform,completeness,0.7,0.8074020147323608,0.6834532618522644,0.8074020147323608,0.9568345546722412,1.0,0.7572815418243408,0.5611510872840881,0.9361212253570556,0.6834532618522644,345,283,0.7075,400,Image,6,SIMPLE_CNN,80,1,1,0.0003301526626767,65.00653457641602,266502,f5a4a4f0-4f05-44e6-85a5-3e737c7ad2db,True
58,FCN,DistalPhalanxTW,time_series,e11,2,uniform,completeness,0.6,0.9085930585861206,0.6618704795837402,0.9085930585861206,0.9568345546722412,1.0,0.7978723645210266,0.5395683646202087,0.9214895367622375,0.6618704795837402,296,231,0.5775,400,Image,6,SIMPLE_CNN,80,1,1,0.0002406930303229,47.1415638923645,266502,8b5e4cc0-7a98-483e-bd96-edf28e3ad912,True
59,FCN,DistalPhalanxTW,time_series,e11,2,uniform,completeness,0.5,0.9250364303588868,0.597122311592102,0.9250364303588868,0.9424460530281068,1.0,0.6886792182922363,0.5251798629760742,0.9146162271499634,0.597122311592102,311,195,0.4875,400,Image,6,SIMPLE_CNN,80,1,1,0.0002110692767958,41.29283976554871,266502,abe57e2b-5371-44dd-bf1f-d3420fc4ba44,True
60,FCN,DistalPhalanxTW,time_series,e11,2,uniform,completeness,0.4,0.8517442941665649,0.6762589812278748,0.8517442941665649,0.971222996711731,0.9928057789802552,0.703125,0.6474820375442505,0.929108202457428,0.6762589812278748,305,174,0.435,400,Image,6,SIMPLE_CNN,80,1,1,0.0001983638075413,38.996002197265625,266502,ebf7394f-2c72-4144-b9d0-c85e97d5efa1,True
61,FCN,DistalPhalanxTW,time_series,e11,2,uniform,completeness,0.3,1.3455413579940796,0.6402877569198608,1.3455413579940796,0.9136690497398376,0.971222996711731,0.6592592597007751,0.6402877569198608,0.9010299444198608,0.6402877569198608,497,132,0.33,400,Image,6,SIMPLE_CNN,80,1,1,0.0002993842455173,60.26118159294128,266502,81932486-3ec7-4d44-8f24-0b0b6f39256b,True
62,FCN,DistalPhalanxTW,time_series,e11,2,uniform,completeness,0.2,2.4722907543182373,0.6978417038917542,2.4722907543182373,0.8561151027679443,0.971222996711731,0.6978417038917542,0.6978417038917542,0.8401997685432434,0.6978417038917542,445,81,0.2025,400,Image,6,SIMPLE_CNN,80,1,1,0.0002205361624107,44.67283940315247,266502,eddb348d-3a51-4684-b388-998d4a426f95,True
73,FCN,DistalPhalanxTW,time_series,e11,3,uniform,completeness,1.0,0.7246937155723572,0.6978417038917542,0.724693775177002,0.9784172773361206,1.0,0.7961165308952332,0.5899280309677124,0.9475699663162231,0.6978417038917542,315,400,1.0,400,Image,6,SIMPLE_CNN,80,1,1,0.0003671741018037,77.5043773651123,266502,83e9a183-ec1f-4cbe-ba89-87ada3116cb3,True
74,FCN,DistalPhalanxTW,time_series,e11,3,uniform,completeness,0.9,0.7735726237297058,0.6978417038917542,0.7735726237297058,0.964028775691986,1.0,0.7735849022865295,0.5899280309677124,0.9378447532653807,0.6978417038917542,309,346,0.865,400,Image,6,SIMPLE_CNN,80,1,1,0.000285424115265,58.846391677856445,266502,ee0456d3-e86b-46a0-acd2-9f6e90072166,True
75,FCN,DistalPhalanxTW,time_series,e11,3,uniform,completeness,0.8,0.7717770338058472,0.6690647602081299,0.7717770338058472,0.971222996711731,1.0,0.7256637215614319,0.5899280309677124,0.940318763256073,0.6690647602081299,307,319,0.7975,400,Image,6,SIMPLE_CNN,80,1,1,0.0002606945793312,52.8654043674469,266502,eed7a7b0-5f62-4821-8183-7cb9b2628273,True
76,FCN,DistalPhalanxTW,time_series,e11,3,uniform,completeness,0.7,0.8162111043930054,0.6906474828720093,0.8162111043930054,0.971222996711731,1.0,0.800000011920929,0.5179855823516846,0.9324360489845276,0.6906474828720093,294,282,0.705,400,Image,6,SIMPLE_CNN,80,1,1,0.0002366190658069,47.57943654060364,266502,e09dc9f3-0196-42e2-8455-032c0eca5293,True
77,FCN,DistalPhalanxTW,time_series,e11,3,uniform,completeness,0.6,1.4505615234375,0.6546762585639954,1.4505615234375,0.935251772403717,0.9784172773361206,0.6569343209266663,0.6474820375442505,0.9050670862197876,0.6546762585639954,550,238,0.595,400,Image,6,SIMPLE_CNN,80,1,1,0.0003919472221208,77.99405813217163,266502,81de4972-221a-4d27-a35a-d7166c3b4fd9,True
78,FCN,DistalPhalanxTW,time_series,e11,3,uniform,completeness,0.5,0.8222882747650146,0.6762589812278748,0.8222882747650146,0.9496402740478516,1.0,0.7310924530029297,0.6258992552757263,0.9330987930297852,0.6762589812278748,295,198,0.495,400,Image,6,SIMPLE_CNN,80,1,1,0.0001913053393282,38.961113929748535,266502,b50746dd-a33e-4faf-acb0-ce24a2397073,True
79,FCN,DistalPhalanxTW,time_series,e11,3,uniform,completeness,0.4,2.1372082233428955,0.6187050342559814,2.1372082233428955,0.8345323801040649,0.8920863270759583,0.6240601539611816,0.597122311592102,0.8394595980644226,0.6187050342559814,485,161,0.4025,400,Image,6,SIMPLE_CNN,80,1,1,0.0002390268236955,46.56004881858826,266502,8455e392-3af0-4adf-8ca4-30a55fdfd5cf,True
80,FCN,DistalPhalanxTW,time_series,e11,3,uniform,completeness,0.3,0.9099218845367432,0.6762589812278748,0.9099218845367432,0.9496402740478516,1.0,0.6991869807243347,0.6187050342559814,0.920863389968872,0.6762589812278748,362,116,0.29,400,Image,6,SIMPLE_CNN,80,1,1,0.0002036115275639,41.25732707977295,266502,05765a1d-88ed-44d7-a608-01c3abbc615f,True
81,FCN,DistalPhalanxTW,time_series,e11,3,uniform,completeness,0.2,1.5399980545043943,0.6115108132362366,1.5399980545043943,0.9280575513839722,1.0,0.6363636255264282,0.6043165326118469,0.8794316649436951,0.6115108132362366,435,70,0.175,400,Image,6,SIMPLE_CNN,80,1,1,0.0001827159653272,37.37712264060974,266502,9435f567-c82e-4d50-b7c5-00b0a55ca653,True
100,FCN,DistalPhalanxTW,time_series,e11,4,uniform,completeness,1.0,0.7223381996154785,0.6834532618522644,0.7223381996154785,0.9856114983558656,1.0,0.7850467562675476,0.6043165326118469,0.945494532585144,0.6834532618522644,282,400,1.0,400,Image,6,SIMPLE_CNN,80,1,1,0.0003029744159749,59.57117986679077,266502,1d723d23-9ec5-4924-b280-02d7cf13fad7,True
101,FCN,DistalPhalanxTW,time_series,e11,4,uniform,completeness,0.9,0.734023928642273,0.7338129281997681,0.734023928642273,0.9784172773361206,1.0,0.7631579041481018,0.6258992552757263,0.9436883330345154,0.7338129281997681,342,372,0.93,400,Image,6,SIMPLE_CNN,80,1,1,0.0003507169040898,68.52555060386658,266502,0ffbfae7-9f44-427a-8f88-06f14a06f192,True
