,model,dataset,dataset_type,experiment,iteration,experiment_method,data_quality_dimension,data_quality_dimension_percentage,loss,categorical_accuracy,categorical_crossentropy,top_3_accuracy,top_5_accuracy,precision,recall,auc,f1_score,effective_epochs,used_data_size,actual_data_percentage_used,original_data_size,data_type,num_classes,model_type,datapoint_w,datapoint_h,dimensions,emissions_kg,duration,n_parameters,project_id,ready
57,MLP,Adiac,time_series,e11,1,uniform,completeness,0.7,3.310081958770752,0.1432225108146667,3.310081958770752,0.2455243021249771,0.3503836393356323,1.0,0.0332480818033218,0.6553975939750671,0.1432225108146667,2000,281,0.7205128205128205,390,Image,37,SIMPLE_MLP,176,1,1,0.0012667139903952,262.93751525878906,608037,aff58ca4-e4fe-4dbd-8fec-56a606f17ef2,True
58,MLP,Adiac,time_series,e11,1,uniform,completeness,0.6,3.321998119354248,0.0997442454099655,3.321998119354248,0.1867007613182068,0.304347813129425,1.0,0.020460357889533,0.6654635071754456,0.0997442528605461,2000,243,0.6230769230769231,390,Image,37,SIMPLE_MLP,176,1,1,0.0009580506389506,198.8839275836945,608037,fcfe020c-ffe7-4d8f-84e9-873bb50594d4,True
59,MLP,Adiac,time_series,e11,1,uniform,completeness,0.5,3.4237172603607178,0.1125319674611091,3.4237172603607178,0.199488490819931,0.2506393790245056,1.0,0.020460357889533,0.6193497776985168,0.1125319674611091,2000,210,0.5384615384615384,390,Image,37,SIMPLE_MLP,176,1,1,0.0009668178973625,202.94372630119324,608037,24bda2f5-3797-4b9f-92e2-b1520af53f51,True
60,MLP,Adiac,time_series,e11,1,uniform,completeness,0.4,3.582689046859741,0.0741688013076782,3.582689046859741,0.1253196895122528,0.1943733990192413,0.0,0.0,0.5445848107337952,0.0741688013076782,2000,152,0.3897435897435897,390,Image,37,SIMPLE_MLP,176,1,1,0.0009635934528951,202.94246983528137,608037,0b317af4-be9f-4a4e-9fc1-4020b959b941,True
61,MLP,Adiac,time_series,e11,1,uniform,completeness,0.3,3.673941135406494,0.0255754478275775,3.673941135406494,0.1125319674611091,0.1636828631162643,0.0,0.0,0.4802125692367553,0.0255754478275775,766,120,0.3076923076923077,390,Image,37,SIMPLE_MLP,176,1,1,0.0002514022514895,52.58464574813843,608037,d6b2b42e-0ebc-4df9-808c-dd201c9a3e84,True
62,MLP,Adiac,time_series,e11,1,uniform,completeness,0.2,3.9272167682647705,0.1125319674611091,3.9272167682647705,0.1790281385183334,0.2020460367202758,0.0,0.0,0.5258839726448059,0.1125319674611091,2000,78,0.2,390,Image,37,SIMPLE_MLP,176,1,1,0.0009637792203107,202.9167742729187,608037,e045dc67-8fe2-41d9-8d1d-452819bac44d,True
78,MLP,Adiac,time_series,e11,2,uniform,completeness,1.0,3.624904155731201,0.0588235296308994,3.624904155731201,0.1048593372106552,0.1636828631162643,0.0,0.0,0.5072490572929382,0.0588235296308994,266,390,1.0,390,Image,37,SIMPLE_MLP,176,1,1,0.0001846189071614,38.531357526779175,608037,90be18d0-9d84-4213-a9b7-fe45a32d621e,True
79,MLP,Adiac,time_series,e11,2,uniform,completeness,0.9,3.245802164077759,0.1202046051621437,3.245802164077759,0.2480818480253219,0.3861892521381378,1.0,0.0332480818033218,0.6873299479484558,0.1202046051621437,2000,356,0.9128205128205128,390,Image,37,SIMPLE_MLP,176,1,1,0.0011455187773565,242.03458189964292,608037,1c1adedb-3ff3-4aa3-8bfd-ea4936d26ab9,True
80,MLP,Adiac,time_series,e11,2,uniform,completeness,0.8,3.324270009994507,0.1227621510624885,3.324270009994507,0.2122762203216552,0.2890025675296783,0.0,0.0,0.6663588285446167,0.1227621510624885,2000,299,0.7666666666666667,390,Image,37,SIMPLE_MLP,176,1,1,0.0010551880404092,224.70748782157895,608037,ca5939b7-75bd-4583-8d11-622a811fe74f,True
81,MLP,Adiac,time_series,e11,2,uniform,completeness,0.7,3.4813787937164307,0.0869565233588218,3.4813787937164307,0.1662404090166092,0.2583120167255401,0.0,0.0,0.5960026383399963,0.0869565233588218,2000,271,0.6948717948717948,390,Image,37,SIMPLE_MLP,176,1,1,0.0010275513224628,215.99323987960813,608037,8dfd2792-4b90-4a35-8479-fd0f676b4469,True
82,MLP,Adiac,time_series,e11,2,uniform,completeness,0.6,3.680246591567993,0.0179028138518333,3.680246591567993,0.0818414315581321,0.1483376026153564,0.0,0.0,0.4906129837036133,0.0179028138518333,241,237,0.6076923076923076,390,Image,37,SIMPLE_MLP,176,1,1,0.0001209931855061,25.37884831428528,608037,80dd4ec6-ed5c-4c10-b8ca-8018d2c82ea5,True
83,MLP,Adiac,time_series,e11,2,uniform,completeness,0.5,3.661494016647339,0.0358056277036666,3.661494016647339,0.0869565233588218,0.1432225108146667,0.0,0.0,0.4947102069854736,0.0358056277036666,247,200,0.5128205128205128,390,Image,37,SIMPLE_MLP,176,1,1,0.0001099508042424,23.127936601638797,608037,7f682f56-c305-482b-80a8-de8983861809,True
84,MLP,Adiac,time_series,e11,2,uniform,completeness,0.4,3.571207284927368,0.1278772354125976,3.571207284927368,0.1969309449195861,0.2250639349222183,0.0,0.0,0.5634692311286926,0.1278772354125976,2000,163,0.4179487179487179,390,Image,37,SIMPLE_MLP,176,1,1,0.0009539159426864,202.943172454834,608037,695d7d67-2229-43c2-905c-aa19ea98cc6c,True
85,MLP,Adiac,time_series,e11,2,uniform,completeness,0.3,3.641478300094605,0.0179028138518333,3.641478300094605,0.0741688013076782,0.1304347813129425,0.0,0.0,0.505426824092865,0.0179028138518333,375,111,0.2846153846153846,390,Image,37,SIMPLE_MLP,176,1,1,0.0001307132584554,27.77269005775452,608037,71ebe11c-d06a-40ad-a354-e8aeaaa8fa45,True
86,MLP,Adiac,time_series,e11,2,uniform,completeness,0.2,3.649249315261841,0.0460358038544654,3.649249315261841,0.0920716077089309,0.1253196895122528,0.0,0.0,0.4985357224941253,0.0460358038544654,267,81,0.2076923076923077,390,Image,37,SIMPLE_MLP,176,1,1,9.283145953988866e-05,19.74666666984558,608037,c966dddb-9f04-4a6d-9a5b-d79bffe6504b,True
102,MLP,Adiac,time_series,e11,3,uniform,completeness,1.0,3.2525768280029297,0.1483376026153564,3.2525768280029297,0.2659846544265747,0.3503836393356323,0.9411764740943908,0.040920715779066,0.680260419845581,0.1483376026153564,2000,390,1.0,390,Image,37,SIMPLE_MLP,176,1,1,0.001368601165888,289.85849595069885,608037,8bbb1f5f-6f3a-4ad4-9599-d4606906434f,True
103,MLP,Adiac,time_series,e11,3,uniform,completeness,0.9,3.266141653060913,0.138107419013977,3.266141653060913,0.260869562625885,0.3606138229370117,0.9473684430122375,0.0460358038544654,0.6726611852645874,0.138107419013977,2000,352,0.9025641025641026,390,Image,37,SIMPLE_MLP,176,1,1,0.0012814964842219,272.7708992958069,608037,de506ec1-2545-436b-8a10-d15835b5e6e0,True
104,MLP,Adiac,time_series,e11,3,uniform,completeness,0.8,3.3433961868286133,0.1432225108146667,3.3433961868286133,0.2506393790245056,0.294117659330368,0.9090909361839294,0.0255754478275775,0.6455760598182678,0.1432225108146667,2000,309,0.7923076923076923,390,Image,37,SIMPLE_MLP,176,1,1,0.0011145412458095,242.0399947166443,608037,56ef8367-fd46-42cb-ad25-06b04b9086eb,True
105,MLP,Adiac,time_series,e11,3,uniform,completeness,0.7,3.7043051719665527,0.0460358038544654,3.7043051719665527,0.0639386177062988,0.0971866995096206,0.0,0.0,0.4638656079769134,0.0460358038544654,241,275,0.7051282051282052,390,Image,37,SIMPLE_MLP,176,1,1,0.0001298383779848,27.67409873008728,608037,c304210a-ebc2-482b-92b9-5cfb4469997e,True
106,MLP,Adiac,time_series,e11,3,uniform,completeness,0.6,3.4205780029296875,0.0664961636066436,3.4205780029296875,0.1713555008172989,0.2736572921276092,0.9333333373069764,0.0358056277036666,0.6204302906990051,0.0664961636066436,2000,231,0.5923076923076923,390,Image,37,SIMPLE_MLP,176,1,1,0.0009638120941548,202.98890829086304,608037,4dcbe934-50c2-4a54-95ed-456d953fa1f4,True
107,MLP,Adiac,time_series,e11,3,uniform,completeness,0.5,3.5173957347869877,0.1202046051621437,3.5173957347869877,0.1585677713155746,0.2225063890218734,1.0,0.0051150894723832,0.5831674933433533,0.1202046051621437,2000,193,0.4948717948717949,390,Image,37,SIMPLE_MLP,176,1,1,0.000848799278843,177.79373264312744,608037,3e78e752-693d-4cca-bfcc-3f299862e678,True
108,MLP,Adiac,time_series,e11,3,uniform,completeness,0.4,3.707937479019165,0.0179028138518333,3.707937479019165,0.0537084415555,0.1176470592617988,0.0,0.0,0.4801788330078125,0.0179028138518333,241,156,0.4,390,Image,37,SIMPLE_MLP,176,1,1,9.921659288330958e-05,20.75226926803589,608037,eb6ebe4f-cea7-4848-8bab-334f2a08e603,True
109,MLP,Adiac,time_series,e11,3,uniform,completeness,0.3,3.5942142009735107,0.0562659837305545,3.5942142009735107,0.138107419013977,0.2250639349222183,0.0,0.0,0.5630443096160889,0.0562659837305545,2000,124,0.3179487179487179,390,Image,37,SIMPLE_MLP,176,1,1,0.0009646978734485,202.9732449054718,608037,ab04c623-61fa-4d73-972d-d37c6fef08a5,True
110,MLP,Adiac,time_series,e11,3,uniform,completeness,0.2,3.682786703109741,0.0,3.682786703109741,0.0511508956551551,0.0997442454099655,0.0,0.0,0.4608935713768005,0.0,241,73,0.1871794871794871,390,Image,37,SIMPLE_MLP,176,1,1,9.876187106911716e-05,21.36882734298706,608037,6116ad4c-97de-457f-b056-21972f96045e,True
126,MLP,Adiac,time_series,e11,4,uniform,completeness,1.0,3.2113401889801025,0.1457800567150116,3.2113401889801025,0.2659846544265747,0.355498731136322,1.0,0.040920715779066,0.7005394101142883,0.1457800567150116,2000,390,1.0,390,Image,37,SIMPLE_MLP,176,1,1,0.0015363303292644,322.9781541824341,608037,00bd423e-587a-4e8d-80c2-166f662a914f,True
127,MLP,Adiac,time_series,e11,4,uniform,completeness,0.9,3.260529041290283,0.1483376026153564,3.260529041290283,0.260869562625885,0.3145779967308044,0.9444444179534912,0.0434782616794109,0.6684024930000305,0.1483376026153564,2000,350,0.8974358974358975,390,Image,37,SIMPLE_MLP,176,1,1,0.0015458038097615,322.96939277648926,608037,52944ec1-5d45-4c2c-a81f-a06f7b0ca5c2,True
128,MLP,Adiac,time_series,e11,4,uniform,completeness,0.8,3.2716588973999023,0.1508951336145401,3.2716588973999023,0.2557544708251953,0.3120204508304596,1.0,0.040920715779066,0.668505847454071,0.1508951336145401,2000,311,0.7974358974358975,390,Image,37,SIMPLE_MLP,176,1,1,0.0012592207603436,262.9768102169037,608037,5877ecf7-9dad-470c-a0b5-807d219d258d,True
129,MLP,Adiac,time_series,e11,4,uniform,completeness,0.7,3.389113426208496,0.1355498731136322,3.389113426208496,0.199488490819931,0.2890025675296783,0.0,0.0,0.6255637407302856,0.1355498731136322,2000,266,0.6820512820512821,390,Image,37,SIMPLE_MLP,176,1,1,0.0010105579106941,212.5058970451355,608037,4bb0e203-1e42-4189-b6fd-1d80c7ae593b,True
130,MLP,Adiac,time_series,e11,4,uniform,completeness,0.6,3.357827663421631,0.0997442454099655,3.357827663421631,0.2225063890218734,0.2813299298286438,1.0,0.0255754478275775,0.6415543556213379,0.0997442528605461,2000,246,0.6307692307692307,390,Image,37,SIMPLE_MLP,176,1,1,0.0012358865832005,262.9968910217285,608037,e4932366-e79e-477c-9688-d16b7563a29c,True
131,MLP,Adiac,time_series,e11,4,uniform,completeness,0.5,3.459512233734131,0.107416883111,3.459512233734131,0.1892583072185516,0.2352941185235977,1.0,0.0051150894723832,0.600723147392273,0.1074168756604194,2000,201,0.5153846153846153,390,Image,37,SIMPLE_MLP,176,1,1,0.0008925988256943,186.74385142326355,608037,ac234ed9-be3e-426f-84b8-f5a3f721ec14,True
132,MLP,Adiac,time_series,e11,4,uniform,completeness,0.4,3.5951123237609863,0.0818414315581321,3.5951123237609863,0.1585677713155746,0.1943733990192413,0.0,0.0,0.5394300818443298,0.0818414315581321,2000,162,0.4153846153846154,390,Image,37,SIMPLE_MLP,176,1,1,0.0009687717631602,202.9810712337494,608037,5fc6a964-1793-48f3-abcc-e23dc06f91a9,True
133,MLP,Adiac,time_series,e11,4,uniform,completeness,0.3,3.6274142265319824,0.0664961636066436,3.6274142265319824,0.1099744215607643,0.1790281385183334,0.0,0.0,0.5126286745071411,0.0664961636066436,315,116,0.2974358974358974,390,Image,37,SIMPLE_MLP,176,1,1,0.0001330994210408,27.66446280479431,608037,f6bdf6a7-6ca2-4cb7-b123-a449522818be,True
134,MLP,Adiac,time_series,e11,4,uniform,completeness,0.2,3.670743942260742,0.040920715779066,3.670743942260742,0.0792838856577873,0.138107419013977,0.0,0.0,0.5046965479850769,0.040920715779066,247,85,0.2179487179487179,390,Image,37,SIMPLE_MLP,176,1,1,0.0001108587785783,23.104892015457157,608037,158c9aef-0b32-4a5e-90d1-2af081add72d,True
0,FCN,BirdChicken,time_series,e11,0,uniform,completeness,1.0,0.5270524621009827,0.75,0.5270524621009827,1.0,1.0,0.75,0.75,0.8699999451637268,0.75,384,20,1.0,20,Image,2,SIMPLE_CNN,512,1,1,0.000165506984015,36.04918122291565,265986,89362a84-17d6-4396-b830-923177644317,True
1,FCN,BirdChicken,time_series,e11,0,uniform,completeness,0.9,2.478050470352173,0.5,2.478050470352173,1.0,1.0,0.5,0.5,0.3800000250339508,0.5,725,17,0.85,20,Image,2,SIMPLE_CNN,512,1,1,0.000394849197636,86.9843521118164,265986,53bc9a0b-a86c-4e8e-92af-0c93190bbe06,True
2,FCN,BirdChicken,time_series,e11,0,uniform,completeness,0.8,1.7378437519073486,0.5,1.7378437519073486,1.0,1.0,0.5,0.5,0.4624999761581421,0.5,739,16,0.8,20,Image,2,SIMPLE_CNN,512,1,1,0.0003733054115494,83.73324489593506,265986,75f216c4-b8e8-4597-8f5c-5ae451289888,True
3,FCN,BirdChicken,time_series,e11,0,uniform,completeness,0.7,1.3497936725616455,0.5,1.3497936725616455,1.0,1.0,0.5,0.5,0.6624999642372131,0.5,414,14,0.7,20,Image,2,SIMPLE_CNN,512,1,1,0.0001954273949941,43.78704333305359,265986,d5ee5cf6-7ce0-4b85-81d7-2b2a44283952,True
4,FCN,BirdChicken,time_series,e11,0,uniform,completeness,0.6,0.6932245492935181,0.5,0.6932245492935181,1.0,1.0,0.5,0.5,0.574999988079071,0.5,241,9,0.45,20,Image,2,SIMPLE_CNN,512,1,1,5.900753033153438e-05,13.27233910560608,265986,f641191a-8f67-4642-bcf1-e1e683c8d1ef,True
5,FCN,BirdChicken,time_series,e11,0,uniform,completeness,0.5,0.688421905040741,0.5,0.688421905040741,1.0,1.0,0.5,0.5,0.6649999618530273,0.5,246,5,0.25,20,Image,2,SIMPLE_CNN,512,1,1,5.691951210447411e-05,12.656233310699465,265986,148e57e4-a545-426c-bd3f-9493a9b5885a,True
6,FCN,BirdChicken,time_series,e11,0,uniform,completeness,0.4,0.6928933262825012,0.5,0.6928933262825012,1.0,1.0,0.5,0.5,0.5,0.5,241,6,0.3,20,Image,2,SIMPLE_CNN,512,1,1,5.768775418842611e-05,13.013222217559814,265986,b0dc02e2-9ab8-4480-a9e1-3054df8d34d6,True
7,FCN,BirdChicken,time_series,e11,0,uniform,completeness,0.3,0.6930173635482788,0.5,0.6930173635482788,1.0,1.0,0.5,0.5,0.5,0.5,241,7,0.35,20,Image,2,SIMPLE_CNN,512,1,1,5.597851696671005e-05,12.575660705566406,265986,17aa769c-6c1b-4b3d-a07a-eb8159ab5b12,True
8,FCN,BirdChicken,time_series,e11,0,uniform,completeness,0.2,0.6929821968078613,0.5,0.6929821968078613,1.0,1.0,0.5,0.5,0.550000011920929,0.5,241,7,0.35,20,Image,2,SIMPLE_CNN,512,1,1,5.810990936026754e-05,13.053403615951538,265986,8740da4a-e4e3-4b0d-a54c-43a03f9a42af,True
10,FCN,BirdChicken,time_series,e11,1,uniform,completeness,1.0,1.255036234855652,0.6000000238418579,1.255036234855652,1.0,1.0,0.6000000238418579,0.6000000238418579,0.7149999737739563,0.6000000238418579,352,20,1.0,20,Image,2,SIMPLE_CNN,512,1,1,0.0001864937410861,41.71936321258545,265986,c470dd5e-8ff4-487d-ad67-6ea666dab054,True
11,FCN,BirdChicken,time_series,e11,1,uniform,completeness,0.9,0.8041031956672668,0.699999988079071,0.8041031956672668,1.0,1.0,0.699999988079071,0.699999988079071,0.8224999308586121,0.699999988079071,424,20,1.0,20,Image,2,SIMPLE_CNN,512,1,1,0.0001794822232915,38.35813641548157,265986,e23202a1-e893-4d02-993f-e9551deed991,True
12,FCN,BirdChicken,time_series,e11,1,uniform,completeness,0.8,2.622520923614502,0.5,2.622520923614502,1.0,1.0,0.5,0.5,0.4900000095367431,0.5,534,16,0.8,20,Image,2,SIMPLE_CNN,512,1,1,0.0002813315428477,61.52360200881958,265986,3200d707-b008-4701-93d1-02def08ac6ac,True
13,FCN,BirdChicken,time_series,e11,1,uniform,completeness,0.7,4.570023536682129,0.5,4.570023536682129,1.0,1.0,0.5,0.5,0.5,0.5,434,17,0.85,20,Image,2,SIMPLE_CNN,512,1,1,0.0002367742697497,52.1285707950592,265986,7d63f591-ef8f-41bc-81e1-a0ba5a8ff953,True
14,FCN,BirdChicken,time_series,e11,1,uniform,completeness,0.6,4.065932273864746,0.5,4.065932273864746,1.0,1.0,0.5,0.5,0.5,0.5,594,12,0.6,20,Image,2,SIMPLE_CNN,512,1,1,0.0002592386795399,56.89471983909607,265986,a7b229fd-278d-4720-8d7c-d5457951088c,True
15,FCN,BirdChicken,time_series,e11,1,uniform,completeness,0.5,0.692175567150116,0.5,0.692175567150116,1.0,1.0,0.5,0.5,0.574999988079071,0.5,242,9,0.45,20,Image,2,SIMPLE_CNN,512,1,1,6.441797485579548e-05,13.26168942451477,265986,8855fa77-dbd9-4514-aa5d-b3ac99225796,True
16,FCN,BirdChicken,time_series,e11,1,uniform,completeness,0.4,0.6971076130867004,0.75,0.6971076130867004,1.0,1.0,0.75,0.75,0.7375000715255737,0.75,558,11,0.55,20,Image,2,SIMPLE_CNN,512,1,1,0.0002268597760219,50.02600169181824,265986,c7c63147-e438-475a-ae49-09fec25695b2,True
17,FCN,BirdChicken,time_series,e11,1,uniform,completeness,0.3,0.69495689868927,0.5,0.69495689868927,1.0,1.0,0.5,0.5,0.5,0.5,241,6,0.3,20,Image,2,SIMPLE_CNN,512,1,1,6.0483900565716655e-05,13.121277809143066,265986,1bc94541-9652-42b9-8164-843f01f10f34,True
18,FCN,BirdChicken,time_series,e11,1,uniform,completeness,0.2,0.6932641863822937,0.5,0.6932641863822937,1.0,1.0,0.5,0.5,0.5,0.5,241,5,0.25,20,Image,2,SIMPLE_CNN,512,1,1,5.668919641901266e-05,12.53315043449402,265986,e1584d5d-9717-4026-a2a0-e1ffbf638e52,True
37,FCN,BirdChicken,time_series,e11,2,uniform,completeness,1.0,0.6973921060562134,0.6499999761581421,0.6973921060562134,1.0,1.0,0.6499999761581421,0.6499999761581421,0.8125,0.6499999761581421,361,20,1.0,20,Image,2,SIMPLE_CNN,512,1,1,0.0001514426464964,32.5321729183197,265986,88a78ea2-ccac-4bb7-bf33-4bc9c0f65d85,True
38,FCN,BirdChicken,time_series,e11,2,uniform,completeness,0.9,3.287544250488281,0.5,3.287544250488281,1.0,1.0,0.5,0.5,0.4424999952316284,0.5,366,16,0.8,20,Image,2,SIMPLE_CNN,512,1,1,0.0001928016123935,42.24890875816345,265986,8b4de390-0ebe-4b3c-8bdc-d7680876d1fc,True
39,FCN,BirdChicken,time_series,e11,2,uniform,completeness,0.8,2.9230759143829346,0.5,2.9230759143829346,1.0,1.0,0.5,0.5,0.4275000095367431,0.5,643,17,0.85,20,Image,2,SIMPLE_CNN,512,1,1,0.0003455146874373,75.45991730690002,265986,184a6216-0299-4536-9609-2dc1eb280212,True
40,FCN,BirdChicken,time_series,e11,2,uniform,completeness,0.7,1.3798558712005615,0.5,1.3798558712005615,1.0,1.0,0.5,0.5,0.4250000119209289,0.5,554,10,0.5,20,Image,2,SIMPLE_CNN,512,1,1,0.0002151664301564,46.71893930435181,265986,5bc57519-20e3-428d-835a-5c6c0f7595ea,True
41,FCN,BirdChicken,time_series,e11,2,uniform,completeness,0.6,0.9387580156326294,0.5,0.9387580156326294,1.0,1.0,0.5,0.5,0.7200000286102295,0.5,387,13,0.65,20,Image,2,SIMPLE_CNN,512,1,1,0.0001770795850031,38.64859008789063,265986,8952820a-595a-490b-8aa5-918a66b5c903,True
42,FCN,BirdChicken,time_series,e11,2,uniform,completeness,0.5,0.6935430765151978,0.5,0.6935430765151978,1.0,1.0,0.5,0.5,0.5249999761581421,0.5,241,9,0.45,20,Image,2,SIMPLE_CNN,512,1,1,5.87853469612611e-05,12.932891368865969,265986,bc621147-108a-49e1-9a97-0b04f8ab2f10,True
43,FCN,BirdChicken,time_series,e11,2,uniform,completeness,0.4,0.6930114030838013,0.5,0.6930114030838013,1.0,1.0,0.5,0.5,0.5,0.5,241,6,0.3,20,Image,2,SIMPLE_CNN,512,1,1,5.82201748924442e-05,12.323930501937866,265986,1f175331-48f0-4f50-afb7-f3c4de70aa77,True
44,FCN,BirdChicken,time_series,e11,2,uniform,completeness,0.3,0.6927844285964966,0.6000000238418579,0.6927844285964966,1.0,1.0,0.6000000238418579,0.6000000238418579,0.5,0.6000000238418579,241,8,0.4,20,Image,2,SIMPLE_CNN,512,1,1,5.9251747552589525e-05,13.133862018585203,265986,84d2075d-1b34-4509-99f4-df673da94080,True
45,FCN,BirdChicken,time_series,e11,2,uniform,completeness,0.2,0.692888617515564,0.5,0.692888617515564,1.0,1.0,0.5,0.5,0.5,0.5,241,5,0.25,20,Image,2,SIMPLE_CNN,512,1,1,5.685835558151703e-05,12.227594375610352,265986,0a5714ad-caf5-4ff3-a893-6766a5cd9282,True
62,FCN,BirdChicken,time_series,e11,3,uniform,completeness,1.0,1.1581634283065796,0.6000000238418579,1.1581634283065796,1.0,1.0,0.6000000238418579,0.6000000238418579,0.7487500905990601,0.6000000238418579,341,20,1.0,20,Image,2,SIMPLE_CNN,512,1,1,0.0001857045695863,41.64354968070984,265986,3f91fea9-863f-458b-89b5-195882cfe2d9,True
63,FCN,BirdChicken,time_series,e11,3,uniform,completeness,0.9,10.534836769104004,0.5,10.534836769104004,1.0,1.0,0.5,0.5,0.5,0.5,632,17,0.85,20,Image,2,SIMPLE_CNN,512,1,1,0.0003463374911656,76.66966271400452,265986,af577447-9ac3-43cd-9a1e-e0e0bb94cef5,True
64,FCN,BirdChicken,time_series,e11,3,uniform,completeness,0.8,20.217044830322266,0.5,20.217044830322266,1.0,1.0,0.5,0.5,0.5,0.5,578,18,0.9,20,Image,2,SIMPLE_CNN,512,1,1,0.000320944183117,72.8504090309143,265986,4a9e537a-71fa-4093-9806-00146bad6b6e,True
