,model,dataset,dataset_type,experiment,iteration,experiment_method,data_quality_dimension,data_quality_dimension_percentage,loss,categorical_accuracy,categorical_crossentropy,top_3_accuracy,top_5_accuracy,precision,recall,auc,f1_score,effective_epochs,used_data_size,actual_data_percentage_used,original_data_size,data_type,num_classes,model_type,datapoint_w,datapoint_h,dimensions,emissions_kg,duration,n_parameters,project_id,ready
101,RESNET,Chinatown,time_series,e11,3,uniform,completeness,0.7,0.1816845387220382,0.9737609624862672,0.1816845387220382,1.0,1.0,0.9737609624862672,0.9737609624862672,0.972120463848114,0.9737609624862672,264,16,0.8,20,Traffic,2,RESNET,24,1,1,0.0002402774380011,50.87237501144409,506818,d5237acf-7924-48b5-9447-6f3fe448c5d6,True
102,RESNET,Chinatown,time_series,e11,3,uniform,completeness,0.6,0.4701979756355285,0.7930029034614563,0.4701979756355285,1.0,1.0,0.7930029034614563,0.7930029034614563,0.8813546895980835,0.7930029034614563,200,15,0.75,20,Traffic,2,RESNET,24,1,1,0.0001742676114266,36.65507173538208,506818,07051148-fe70-498a-b5ca-3a57d69b13ca,True
103,RESNET,Chinatown,time_series,e11,3,uniform,completeness,0.5,0.7818137407302856,0.7259474992752075,0.7818137407302856,1.0,1.0,0.7259474992752075,0.7259474992752075,0.5712670683860779,0.7259474992752075,181,10,0.5,20,Traffic,2,RESNET,24,1,1,0.0001276750816769,27.114195346832275,506818,a22b7031-fceb-4f68-9422-7cb546b0db53,True
104,RESNET,Chinatown,time_series,e11,3,uniform,completeness,0.4,0.5096253752708435,0.7988338470458984,0.5096253752708435,1.0,1.0,0.7988338470458984,0.7988338470458984,0.9262807369232178,0.7988338470458984,433,5,0.25,20,Traffic,2,RESNET,24,1,1,0.0001303428763382,27.75653433799744,506818,2dbee85b-5e0a-4ef2-9ca3-3e305b7207be,True
105,RESNET,Chinatown,time_series,e11,3,uniform,completeness,0.3,0.6744222640991211,0.5072886347770691,0.6744222640991211,1.0,1.0,0.5072886347770691,0.5072886347770691,0.5614795088768005,0.5072886347770691,182,5,0.25,20,Traffic,2,RESNET,24,1,1,6.221200093674164e-05,13.314603567123411,506818,ef1b3906-a8ec-41e8-a74c-6624b6f9dfb1,True
106,RESNET,Chinatown,time_series,e11,3,uniform,completeness,0.2,1.5129852294921875,0.2740524709224701,1.5129852294921875,1.0,1.0,0.2740524709224701,0.2740524709224701,0.3866331279277801,0.2740524709224701,183,5,0.25,20,Traffic,2,RESNET,24,1,1,6.607795263714817e-05,14.119884490966797,506818,55a28dd6-a1e2-4c61-a01d-6d08ab06009b,True
116,FCN,Chinatown,time_series,e11,4,uniform,completeness,0.2,0.9490108489990234,0.7784256339073181,0.9490108489990234,1.0,1.0,0.7784256339073181,0.7784256339073181,0.8415371775627136,0.7784256339073181,1000,3,0.15,20,Traffic,2,SIMPLE_CNN,24,1,1,0.0003880648802192,83.53972125053406,265986,5fea80ce-1acd-499d-a8a3-2c90983c57b2,True
117,RESNET,Chinatown,time_series,e11,4,uniform,completeness,1.0,0.12685127556324,0.9825072884559632,0.12685127556324,1.0,1.0,0.9825072884559632,0.9825072884559632,0.9880492091178894,0.9825072884559632,1000,20,1.0,20,Traffic,2,RESNET,24,1,1,0.0006833037693422,145.18202662467957,506818,dfaf9ed9-a90f-40fc-929c-4a4846f877cb,True
118,RESNET,Chinatown,time_series,e11,4,uniform,completeness,0.9,0.1091535910964012,0.9825072884559632,0.1091535910964012,1.0,1.0,0.9825072884559632,0.9825072884559632,0.9908711314201356,0.9825072884559632,1000,20,1.0,20,Traffic,2,RESNET,24,1,1,0.0006686370544613,144.8570384979248,506818,e0999a8f-b7c2-4843-b2b2-d349273a6f89,True
119,RESNET,Chinatown,time_series,e11,4,uniform,completeness,0.8,0.8184336423873901,0.7259474992752075,0.8184336423873901,1.0,1.0,0.7259474992752075,0.7259474992752075,0.5986450910568237,0.7259474992752075,181,17,0.85,20,Traffic,2,RESNET,24,1,1,0.000178020322202,38.03592324256897,506818,0ebc451e-cb11-4e46-84f1-88c91855ab7d,True
120,RESNET,Chinatown,time_series,e11,4,uniform,completeness,0.7,0.4503855407238006,0.8804664611816406,0.4503855407238006,1.0,1.0,0.8804664611816406,0.8804664611816406,0.9568377137184144,0.8804664611816406,187,13,0.65,20,Traffic,2,RESNET,24,1,1,0.0001551154191854,33.2087607383728,506818,4894d626-6f93-41e7-859b-5415e283895a,True
121,RESNET,Chinatown,time_series,e11,4,uniform,completeness,0.6,0.7357931733131409,0.5597667694091797,0.7357931733131409,1.0,1.0,0.5597667694091797,0.5597667694091797,0.6310423612594604,0.5597667694091797,201,12,0.6,20,Traffic,2,RESNET,24,1,1,0.0001585825838288,33.87183094024658,506818,35b26d08-c4d6-431d-ba25-085566d74745,True
122,RESNET,Chinatown,time_series,e11,4,uniform,completeness,0.5,0.1925331950187683,0.9795918464660645,0.1925331950187683,1.0,1.0,0.9795918464660645,0.9795918464660645,0.98394376039505,0.9795918464660645,206,13,0.65,20,Traffic,2,RESNET,24,1,1,0.0001641588098459,35.285513162612915,506818,3196f8ee-ee2a-451e-abd0-9f86590e377a,True
123,RESNET,Chinatown,time_series,e11,4,uniform,completeness,0.4,0.1137504652142524,0.9591836929321288,0.1137504652142524,1.0,1.0,0.9591836929321288,0.9591836929321288,0.990990161895752,0.9591836929321288,960,9,0.45,20,Traffic,2,RESNET,24,1,1,0.0003176639246904,67.91148400306702,506818,78c5845c-49b9-4677-a6c3-194e1a170cac,True
124,RESNET,Chinatown,time_series,e11,4,uniform,completeness,0.3,1.782230257987976,0.7259474992752075,1.782230257987976,1.0,1.0,0.7259474992752075,0.7259474992752075,0.6907666325569153,0.7259474992752075,189,7,0.35,20,Traffic,2,RESNET,24,1,1,7.364456629496803e-05,15.787198543548584,506818,a785a9b3-10eb-4bce-8367-ff280ff6f473,True
125,RESNET,Chinatown,time_series,e11,4,uniform,completeness,0.2,4.091493129730225,0.2740524709224701,4.091493129730225,1.0,1.0,0.2740524709224701,0.2740524709224701,0.3371639549732208,0.2740524709224701,336,2,0.1,20,Traffic,2,RESNET,24,1,1,0.0001166047616394,25.062422275543213,506818,92adb0d3-144e-4329-94ed-e757d636d140,True
0,FCN,CinCECGTorso,time_series,e11,0,uniform,completeness,1.0,2.028211832046509,0.2565217316150665,2.028211832046509,0.8231884241104126,1.0,0.2484248429536819,0.2000000029802322,0.5555624961853027,0.2565217316150665,258,40,1.0,40,Sensor,4,SIMPLE_CNN,1639,1,1,0.0002608766011011,39.720141649246216,266244,81410f5a-ff6f-419b-bdaf-9560640bcbdd,True
1,FCN,CinCECGTorso,time_series,e11,0,uniform,completeness,0.9,1.2542526721954346,0.4775362312793731,1.2542526721954346,0.919565200805664,1.0,0.5059406161308289,0.3702898621559143,0.7596532702445984,0.4775362312793731,329,36,0.9,40,Sensor,4,SIMPLE_CNN,1639,1,1,0.0002830561224272,43.109729051589966,266244,42a091bd-5e71-44fb-b180-87dd1735aaa9,True
2,FCN,CinCECGTorso,time_series,e11,0,uniform,completeness,0.8,1.7170240879058838,0.2550724744796753,1.7170240879058838,0.752173900604248,1.0,0.2978723347187042,0.233333334326744,0.5465266108512878,0.2550724744796753,251,36,0.9,40,Sensor,4,SIMPLE_CNN,1639,1,1,0.0002178459248955,33.60400605201721,266244,9b1749e5-7c3c-4e0c-9df3-15acbbc8d226,True
3,FCN,CinCECGTorso,time_series,e11,0,uniform,completeness,0.7,1.0369181632995603,0.6391304135322571,1.0369181632995603,0.9753623008728028,1.0,0.658748984336853,0.6028985381126404,0.8641754984855652,0.6391304135322571,771,30,0.75,40,Sensor,4,SIMPLE_CNN,1639,1,1,0.0004840329897062,76.44161128997803,266244,ce2cd4a6-2e6f-4cf6-9851-a887ee355e77,True
4,FCN,CinCECGTorso,time_series,e11,0,uniform,completeness,0.6,1.052551507949829,0.5949275493621826,1.052551507949829,0.982608675956726,1.0,0.6146938800811768,0.5456521511077881,0.8499625325202942,0.5949275493621826,543,29,0.725,40,Sensor,4,SIMPLE_CNN,1639,1,1,0.0004158522286407,63.26687526702881,266244,0ef77106-2976-4972-9631-9edf5f7f4c78,True
5,FCN,CinCECGTorso,time_series,e11,0,uniform,completeness,0.5,1.3897947072982788,0.334782600402832,1.3897947072982788,0.7326086759567261,1.0,0.0,0.0,0.5097551345825195,0.334782600402832,241,18,0.45,40,Sensor,4,SIMPLE_CNN,1639,1,1,0.0001661800753748,32.124632835388184,266244,aa25a9e4-64b4-487f-81bf-5d95eb0ce3b7,True
6,FCN,CinCECGTorso,time_series,e11,0,uniform,completeness,0.4,1.5577385425567627,0.2659420371055603,1.5577385425567627,0.769565224647522,1.0,0.3137499988079071,0.1818840652704239,0.5338870286941528,0.2659420371055603,260,22,0.55,40,Sensor,4,SIMPLE_CNN,1639,1,1,0.0001789150791803,31.37386131286621,266244,a8237be0-7529-444a-b14c-feb047cbc27b,True
7,FCN,CinCECGTorso,time_series,e11,0,uniform,completeness,0.3,1.3854272365570068,0.3159420192241668,1.3854272365570068,0.7355072498321533,1.0,0.0,0.0,0.5188674926757812,0.3159420192241668,241,12,0.3,40,Sensor,4,SIMPLE_CNN,1639,1,1,0.0001261276921297,25.13269662857056,266244,62fbaa8b-2790-41a5-adea-061959f91578,True
8,FCN,CinCECGTorso,time_series,e11,0,uniform,completeness,0.2,6.9714555740356445,0.2898550629615783,6.9714555740356445,0.6398550868034363,1.0,0.2926115691661834,0.2898550629615783,0.547269880771637,0.2898550629615783,814,8,0.2,40,Sensor,4,SIMPLE_CNN,1639,1,1,0.0002502752382162,48.42675161361694,266244,7f8c688b-d5d9-4056-8443-df615a3e7afc,True
9,RESNET,CinCECGTorso,time_series,e11,0,uniform,completeness,1.0,0.7647374868392944,0.7115942239761353,0.7647374868392944,0.9644927382469176,1.0,0.7307990789413452,0.6826087236404419,0.9139457941055298,0.7115941643714905,428,40,1.0,40,Sensor,4,RESNET,1639,1,1,0.0005347373185946,85.27535676956177,507076,defa5b60-24e6-4c82-b029-bc16648dc799,True
10,RESNET,CinCECGTorso,time_series,e11,0,uniform,completeness,0.9,1.6297125816345217,0.2557970881462097,1.6297125816345217,0.7572463750839233,1.0,0.3333333432674408,0.2065217345952987,0.550733745098114,0.2557970881462097,189,37,0.925,40,Sensor,4,RESNET,1639,1,1,0.0002424432252825,39.327752113342285,507076,1eb370c5-d0c8-4d86-bccd-e2695b479332,True
11,RESNET,CinCECGTorso,time_series,e11,0,uniform,completeness,0.8,1.3393375873565674,0.3420289754867553,1.3393375873565674,0.8463768362998962,1.0,0.4630071520805359,0.1405797153711319,0.6425971984863281,0.3420289754867553,194,30,0.75,40,Sensor,4,RESNET,1639,1,1,0.0002049951408969,33.35595178604126,507076,7a26c26c-7ad7-4af7-ac58-746e69451598,True
12,RESNET,CinCECGTorso,time_series,e11,0,uniform,completeness,0.7,1.54961895942688,0.2536231875419616,1.54961895942688,0.7652173638343811,1.0,0.3420195579528808,0.2282608747482299,0.5325142741203308,0.2536231875419616,186,23,0.575,40,Sensor,4,RESNET,1639,1,1,0.0002084034186679,31.214709043502808,507076,9e7ffae5-ab42-47a8-a5ce-99b0338eb279,True
13,RESNET,CinCECGTorso,time_series,e11,0,uniform,completeness,0.6,1.8989447355270384,0.47826087474823,1.8989447355270384,0.915217399597168,1.0,0.5013405084609985,0.406521737575531,0.6839484572410583,0.47826087474823,281,22,0.55,40,Sensor,4,RESNET,1639,1,1,0.0003420573719998,55.30458855628967,507076,52929c45-3d4d-4bf8-a7d3-fc045a72a660,True
14,RESNET,CinCECGTorso,time_series,e11,0,uniform,completeness,0.5,1.924531936645508,0.2963768243789673,1.924531936645508,0.77173912525177,1.0,0.3043022155761719,0.2101449221372604,0.5297747254371643,0.2963768243789673,201,18,0.45,40,Sensor,4,RESNET,1639,1,1,0.0002607957002706,42.13112592697144,507076,36fc8e5c-d0a6-4daf-9b59-1f9cb4eee9c7,True
15,RESNET,CinCECGTorso,time_series,e11,0,uniform,completeness,0.4,3.509752988815308,0.2478260844945907,3.509752988815308,0.7463768124580383,1.0,0.2492711395025253,0.2478260844945907,0.5652190446853638,0.2478260844945907,200,12,0.3,40,Sensor,4,RESNET,1639,1,1,0.0001902270033474,31.494905710220337,507076,11fc662b-c1cb-4f87-acad-0ed3ef90e500,True
16,RESNET,CinCECGTorso,time_series,e11,0,uniform,completeness,0.3,1.7572405338287354,0.3101449310779571,1.7572405338287354,0.7463768124580383,1.0,0.1030534356832504,0.0391304343938827,0.4790687561035156,0.3101449310779571,193,11,0.275,40,Sensor,4,RESNET,1639,1,1,0.0001841059109787,27.51756310462952,507076,be4b82d5-7dec-4f0f-af74-d413481dbd33,True
17,RESNET,CinCECGTorso,time_series,e11,0,uniform,completeness,0.2,1.3847116231918335,0.25,1.3847116231918335,0.7333333492279053,1.0,0.0,0.0,0.5164839625358582,0.25,181,8,0.2,40,Sensor,4,RESNET,1639,1,1,8.900167152637479e-05,15.646583557128906,507076,f7c86269-ae74-4fc2-a3a6-610acbfefaac,True
18,MLP,CinCECGTorso,time_series,e11,0,uniform,completeness,1.0,1.2369544506072998,0.4760869443416595,1.2369544506072998,0.8268116116523743,1.0,0.7068965435028076,0.0891304314136505,0.7116130590438843,0.4760869443416595,458,40,1.0,40,Sensor,4,SIMPLE_MLP,1639,1,1,0.0001575725070242,33.17141008377075,1323004,127b5ccb-cd74-48e3-8189-70e7e4a256cd,True
19,MLP,CinCECGTorso,time_series,e11,0,uniform,completeness,0.9,0.8768692016601562,0.7246376872062683,0.8768692016601562,0.8608695864677429,1.0,0.8458197712898254,0.5644927620887756,0.8628001809120178,0.7246376276016235,1137,36,0.9,40,Sensor,4,SIMPLE_MLP,1639,1,1,0.0004781160990032,102.74793028831482,1323004,da00ff31-206a-4210-a105-d864e3388a4b,True
20,MLP,CinCECGTorso,time_series,e11,0,uniform,completeness,0.8,1.099678874015808,0.6485507488250732,1.099678874015808,0.7971014380455017,1.0,0.844011127948761,0.439130425453186,0.7836785316467285,0.6485507488250732,827,36,0.9,40,Sensor,4,SIMPLE_MLP,1639,1,1,0.0003391932778502,73.53320646286011,1323004,16baa110-08d6-4cce-8c58-1fb132402465,True
21,MLP,CinCECGTorso,time_series,e11,0,uniform,completeness,0.7,1.006538987159729,0.6094202995300293,1.006538987159729,0.8471014499664307,1.0,0.8328651785850525,0.4297101497650146,0.8186021447181702,0.6094202995300293,948,29,0.725,40,Sensor,4,SIMPLE_MLP,1639,1,1,0.0003999950630394,86.4226462841034,1323004,5ac766ed-178f-410f-ab36-4ff5cc3b9697,True
22,MLP,CinCECGTorso,time_series,e11,0,uniform,completeness,0.6,1.2638192176818848,0.5811594128608704,1.2638192176818848,0.7862318754196167,1.0,0.6488616466522217,0.5369565486907959,0.7933759689331055,0.5811594128608704,2000,24,0.6,40,Sensor,4,SIMPLE_MLP,1639,1,1,0.0009346537776596,202.96602630615237,1323004,18776b09-132c-4d2f-87e9-13bf207d2875,True
23,MLP,CinCECGTorso,time_series,e11,0,uniform,completeness,0.5,1.2464697360992432,0.6311594247817993,1.2464697360992432,0.7463768124580383,1.0,0.7183098793029785,0.554347813129425,0.7803573608398438,0.6311594247817993,1532,21,0.525,40,Sensor,4,SIMPLE_MLP,1639,1,1,0.0005212640213305,112.49879622459412,1323004,d5d36c90-9dbd-4a98-a12b-3f02a6e92655,True
24,MLP,CinCECGTorso,time_series,e11,0,uniform,completeness,0.4,1.8937315940856931,0.4420289993286133,1.8937315940856931,0.7115942239761353,1.0,0.4764657318592071,0.4181159436702728,0.6756876111030579,0.4420290291309356,2000,20,0.5,40,Sensor,4,SIMPLE_MLP,1639,1,1,0.0006329163951866,138.15391540527344,1323004,a7b3242c-9acb-49c2-9253-81c0def07539,True
25,MLP,CinCECGTorso,time_series,e11,0,uniform,completeness,0.3,1.3466871976852417,0.3557971119880676,1.3466871976852417,0.7949275374412537,1.0,0.8421052694320679,0.0231884066015481,0.6078678369522095,0.3557970821857452,281,18,0.45,40,Sensor,4,SIMPLE_MLP,1639,1,1,0.0001284040401204,27.890378952026367,1323004,32a5f431-8c06-49a2-ac4f-cd0288a3713f,True
26,MLP,CinCECGTorso,time_series,e11,0,uniform,completeness,0.2,1.958178758621216,0.4449275434017181,1.958178758621216,0.7079710364341736,1.0,0.4626278579235077,0.426086962223053,0.6406176090240479,0.4449275732040405,2000,10,0.25,40,Sensor,4,SIMPLE_MLP,1639,1,1,0.0006616787930363,143.36416840553284,1323004,43a6ce9d-6e3c-4f3c-9413-fe1da4e94825,True
27,FCN,CinCECGTorso,time_series,e11,1,uniform,completeness,1.0,2.067897081375122,0.2775362432003021,2.067897081375122,0.7876811623573303,1.0,0.2790143191814422,0.2543478310108185,0.6260702013969421,0.2775362432003021,315,40,1.0,40,Sensor,4,SIMPLE_CNN,1639,1,1,0.0002582715286005,36.89236235618591,266244,e4192b3e-c138-48da-a432-fdc84f20e29b,True
28,FCN,CinCECGTorso,time_series,e11,1,uniform,completeness,0.9,1.8719112873077397,0.2615942060947418,1.8719112873077397,0.7543478012084961,1.0,0.2054223120212555,0.1427536159753799,0.5502030253410339,0.2615942060947418,252,38,0.95,40,Sensor,4,SIMPLE_CNN,1639,1,1,0.0002228763181498,35.30233573913574,266244,63ec9252-5d71-401d-874e-87c9afddc136,True
29,FCN,CinCECGTorso,time_series,e11,1,uniform,completeness,0.8,1.2489739656448364,0.4485507309436798,1.2489739656448364,0.9492753744125366,1.0,0.4675652980804443,0.4021739065647125,0.7790549993515015,0.4485507309436798,439,33,0.825,40,Sensor,4,SIMPLE_CNN,1639,1,1,0.0003454124815646,52.70211362838745,266244,f232c512-d69f-4d06-b7cf-fc9716ff8565,True
30,FCN,CinCECGTorso,time_series,e11,1,uniform,completeness,0.7,1.2609992027282717,0.5188405513763428,1.2609992027282717,0.967391312122345,1.0,0.5531167984008789,0.4565217494964599,0.7857030034065247,0.5188405513763428,557,22,0.55,40,Sensor,4,SIMPLE_CNN,1639,1,1,0.0003452893448696,64.30660200119019,266244,f90d57ad-3219-4686-a1bd-c5a5fb1090d2,True
31,FCN,CinCECGTorso,time_series,e11,1,uniform,completeness,0.6,2.055634021759033,0.2362318783998489,2.055634021759033,0.8115941882133484,1.0,0.1875571757555008,0.1485507190227508,0.4737805426120758,0.2362318783998489,443,19,0.475,40,Sensor,4,SIMPLE_CNN,1639,1,1,0.0003176230321078,57.8017463684082,266244,89b2f36e-3bcd-480e-a979-41a7ff561824,True
32,FCN,CinCECGTorso,time_series,e11,1,uniform,completeness,0.5,1.9707835912704468,0.211594209074974,1.9707835912704468,0.6826087236404419,1.0,0.230225995182991,0.1181159391999244,0.4330911934375763,0.211594209074974,426,19,0.475,40,Sensor,4,SIMPLE_CNN,1639,1,1,0.0002986068061935,55.62100958824158,266244,046b730b-b1dd-4f7e-87dd-b02de4d8d132,True
33,FCN,CinCECGTorso,time_series,e11,1,uniform,completeness,0.4,1.378482460975647,0.2217391282320022,1.378482460975647,0.7615941762924194,1.0,0.0,0.0,0.5353174209594727,0.2217391282320022,241,16,0.4,40,Sensor,4,SIMPLE_CNN,1639,1,1,0.0001552527516826,29.543062448501587,266244,cbb9e6b7-4040-4ef1-8da9-00aa8abdb236,True
34,FCN,CinCECGTorso,time_series,e11,1,uniform,completeness,0.3,1.7912572622299194,0.2855072319507599,1.7912572622299194,0.741304337978363,1.0,0.2821782231330871,0.1652173846960067,0.5121928453445435,0.2855072319507599,330,11,0.275,40,Sensor,4,SIMPLE_CNN,1639,1,1,0.0001578955916776,31.46839570999145,266244,5ad0d4cd-4832-45a4-85be-2c0f43c47977,True
35,FCN,CinCECGTorso,time_series,e11,1,uniform,completeness,0.2,1.3814418315887451,0.25,1.3814418315887451,0.7507246136665344,1.0,0.0,0.0,0.5274076461791992,0.25,244,9,0.225,40,Sensor,4,SIMPLE_CNN,1639,1,1,7.748322188331962e-05,15.295114278793337,266244,8053dee6-2706-4c83-94a2-a6450ffb6816,True
36,RESNET,CinCECGTorso,time_series,e11,1,uniform,completeness,1.0,2.103229284286499,0.4811594188213348,2.103229284286499,0.9724637866020204,1.0,0.4883900880813598,0.4572463631629944,0.7493170499801636,0.4811594188213348,345,40,1.0,40,Sensor,4,RESNET,1639,1,1,0.0004426804248252,68.35756993293762,507076,e6e133e0-a3fa-46f7-b0de-15525a8eb447,True
37,RESNET,CinCECGTorso,time_series,e11,1,uniform,completeness,0.9,1.3414559364318848,0.3101449310779571,1.3414559364318848,0.730434775352478,1.0,1.0,0.0014492754125967,0.6169975399971008,0.3101449310779571,189,35,0.875,40,Sensor,4,RESNET,1639,1,1,0.0003644516284995,45.00695514678955,507076,c293a944-167e-41dc-8cc1-65d40a33fb7f,True
38,RESNET,CinCECGTorso,time_series,e11,1,uniform,completeness,0.8,1.9328138828277588,0.4202898442745209,1.9328138828277588,0.8855072259902954,1.0,0.4130223393440246,0.3079710006713867,0.6462763547897339,0.4202898442745209,255,33,0.825,40,Sensor,4,RESNET,1639,1,1,0.0003576637117462,54.2069103717804,507076,82108edf-8272-4caa-acf2-d639e27929ef,True
39,RESNET,CinCECGTorso,time_series,e11,1,uniform,completeness,0.7,1.4182614088058472,0.5492753386497498,1.4182614088058472,0.969565212726593,1.0,0.5530191659927368,0.5442029237747192,0.8346272110939026,0.5492753386497498,504,30,0.75,40,Sensor,4,RESNET,1639,1,1,0.0005556980999665,80.75634574890137,507076,602432c6-f6b4-4e0f-9033-1f0b4b95ea65,True
40,RESNET,CinCECGTorso,time_series,e11,1,uniform,completeness,0.6,1.439442157745361,0.3268115818500519,1.439442157745361,0.7811594009399414,1.0,0.3725761771202087,0.1949275434017181,0.5949751138687134,0.3268115818500519,192,24,0.6,40,Sensor,4,RESNET,1639,1,1,0.0002821291798319,41.41254210472107,507076,c491d54e-ca2c-43ae-a68e-e923c84cc529,True
41,RESNET,CinCECGTorso,time_series,e11,1,uniform,completeness,0.5,2.608384370803833,0.3905797004699707,2.608384370803833,0.9188405871391296,1.0,0.4012688398361206,0.3666666746139526,0.6704745292663574,0.3905797004699707,326,21,0.525,40,Sensor,4,RESNET,1639,1,1,0.0002925628020235,47.547367811203,507076,775225f3-b2e4-457a-bb44-3c2713a57159,True
42,RESNET,CinCECGTorso,time_series,e11,1,uniform,completeness,0.4,1.439788579940796,0.2478260844945907,1.439788579940796,0.7463768124580383,1.0,0.0,0.0,0.5076330900192261,0.2478260844945907,181,17,0.425,40,Sensor,4,RESNET,1639,1,1,0.0002497716177152,36.99408292770386,507076,83cbff35-6c77-4490-98fc-f1dbecc72a48,True
