model,dataset,dataset_type,experiment,iteration,experiment_method,data_quality_dimension,data_quality_dimension_percentage,loss,categorical_accuracy,categorical_crossentropy,top_3_accuracy,top_5_accuracy,precision,recall,auc,f1_score,effective_epochs,used_data_size,actual_data_percentage_used,original_data_size,data_type,num_classes,model_type,datapoint_w,datapoint_h,dimensions,emissions_kg,duration,n_parameters,project_id,ready
FCN,EthanolLevel,time_series,e11,1,uniform,completeness,1.0,1.5044561624526978,0.3240000009536743,1.5044561624526978,0.9599999785423279,1.0,0.3866666555404663,0.28999999165534973,0.7093018889427185,0.3240000009536743,1000,504,1.0,504,Spectro,4,SIMPLE_CNN,1751,1,1,0.006361052928593738,924.1428744792938,266244,d9398848-5fee-4e65-9125-dc91f660d168,True
FCN,EthanolLevel,time_series,e11,1,uniform,completeness,0.9,0.9539269208908081,0.5400000214576721,0.9539269208908081,0.9900000095367432,1.0,0.5863747000694275,0.4819999933242798,0.8352940082550049,0.5400000214576721,1000,449,0.8908730158730159,504,Spectro,4,SIMPLE_CNN,1751,1,1,0.005736518457949953,863.5024471282959,266244,7b176f50-a891-4a58-b9c6-93470b2d3778,True
FCN,EthanolLevel,time_series,e11,1,uniform,completeness,0.8,1.2547388076782227,0.37400001287460327,1.2547388076782227,0.9700000286102295,1.0,0.4593023359775543,0.3160000145435333,0.7326560020446777,0.37400001287460327,1000,406,0.8055555555555556,504,Spectro,4,SIMPLE_CNN,1751,1,1,0.005014328034456796,743.5216314792633,266244,c59bc736-b0a8-477f-aa33-b4e8a502d0b2,True
FCN,EthanolLevel,time_series,e11,1,uniform,completeness,0.7,18.668548583984375,0.24799999594688416,18.668548583984375,0.7480000257492065,1.0,0.24799999594688416,0.24799999594688416,0.4986666738986969,0.24799999594688416,1000,359,0.7123015873015873,504,Spectro,4,SIMPLE_CNN,1751,1,1,0.004615333170211989,683.4971604347229,266244,377718f6-1b9e-42b2-9959-5b367aff4bd9,True
FCN,EthanolLevel,time_series,e11,1,uniform,completeness,0.6,1.1331568956375122,0.48399999737739563,1.1331568956375122,0.9539999961853027,1.0,0.5860927104949951,0.3540000021457672,0.7615233063697815,0.48399999737739563,807,312,0.6190476190476191,504,Spectro,4,SIMPLE_CNN,1751,1,1,0.002990970481254936,450.5492641925812,266244,9999182b-cd27-4781-beee-4120167e2ec7,True
FCN,EthanolLevel,time_series,e11,1,uniform,completeness,0.5,3.364539861679077,0.2540000081062317,3.364539861679077,0.7599999904632568,1.0,0.27571114897727966,0.25200000405311584,0.5586280822753906,0.2540000081062317,1000,256,0.5079365079365079,504,Spectro,4,SIMPLE_CNN,1751,1,1,0.0033163532106248506,503.8739204406738,266244,d7f8d4e5-eb3e-47d2-90c0-bcdaf32fdc7a,True
FCN,EthanolLevel,time_series,e11,1,uniform,completeness,0.4,22.324182510375977,0.25200000405311584,22.324182510375977,0.7519999742507935,1.0,0.25200000405311584,0.25200000405311584,0.5013333559036255,0.25200000405311584,1000,208,0.4126984126984127,504,Spectro,4,SIMPLE_CNN,1751,1,1,0.002840589944226737,443.5164897441864,266244,02b46e5b-24b7-4cf7-8f74-ec5c3ed1fd7f,True
FCN,EthanolLevel,time_series,e11,1,uniform,completeness,0.3,1.148301362991333,0.5059999823570251,1.148301362991333,0.9179999828338623,1.0,0.6204620599746704,0.37599998712539673,0.7594213485717773,0.5059999823570251,1000,151,0.2996031746031746,504,Spectro,4,SIMPLE_CNN,1751,1,1,0.002065371289447259,290.2164535522461,266244,d70628a3-d03a-4685-b67d-64b110b057ac,True
FCN,EthanolLevel,time_series,e11,1,uniform,completeness,0.2,1.5995450019836426,0.25200000405311584,1.5995450019836426,0.7519999742507935,1.0,0.25200000405311584,0.25200000405311584,0.5040246844291687,0.25200000405311584,253,93,0.18452380952380953,504,Spectro,4,SIMPLE_CNN,1751,1,1,0.00039573479333668727,55.37207221984863,266244,3a4ff8d9-75c7-4a40-a828-6c5f9bcb3b48,True
RESNET,EthanolLevel,time_series,e11,1,uniform,completeness,1.0,0.3202720582485199,0.8740000128746033,0.3202720582485199,1.0,1.0,0.8831967115402222,0.8619999885559082,0.9811459183692932,0.8740000128746033,1000,504,1.0,504,Spectro,4,RESNET,1751,1,1,0.0118408610051084,1717.1213672161102,507076,e45385ce-6ab2-4805-891c-548d69dc961d,True
